timestamp	rpm_diesel	power_generator	poz_kont_sec
1575589911	351	0	0
1575589914	351	0	0
1575589917	351	0	0
1575589920	351	0	0
1575589923	351	0	0
1575589926	351	0	0
1575589929	351	0	0
1575589932	351	0	0
1575589935	351	0	0
1575589938	351	0	0
1575589941	351	0	0
1575589944	351	0	0
1575589947	351	0	0
1575589950	351	0	0
1575589953	351	0	0
1575589956	351	0	0
1575589959	351	0	0
1575589962	351	0	0
1575589965	351	0	0
1575589968	351	0	0
1575589971	351	0	0
1575589974	351	0	0
1575589977	351	0	0
1575589980	351	0	0
1575589983	351	0	0
1575589986	351	0	0
1575589989	351	0	0
1575589992	351	0	0
1575589995	351	0	0
1575589998	351	0	0
1575590001	351	0	0
1575590004	351	0	0
1575590007	351	0	0
1575590010	351	0	0
1575590013	351	0	0
1575590016	351	0	0
1575590019	351	0	0
1575590022	351	0	0
1575590025	351	0	0
1575590028	351	0	0
1575590031	351	0	0
1575590034	351	0	0
1575590037	351	0	0
1575590040	351	0	0
1575590043	351	0	0
1575590046	351	0	0
1575590049	351	0	0
1575590052	351	0	0
1575590055	351	0	0
1575590058	351	0	0
1575590061	351	0	0
1575590064	351	0	0
1575590067	351	0	0
1575590070	351	0	0
1575590073	351	0	0
1575590076	351	0	0
1575590079	351	0	0
1575590082	351	0	0
1575590085	351	0	0
1575590088	351	0	0
1575590091	351	0	0
1575590094	351	0	0
1575590097	351	0	0
1575590100	351	0	0
1575590103	351	0	0
1575590106	351	0	0
1575590109	351	0	0
1575590112	351	0	0
1575590115	351	0	0
1575590118	351	0	0
1575590121	351	0	0
1575590124	351	0	0
1575590127	351	0	0
1575590130	351	0	0
1575590133	351	0	0
1575590136	351	0	0
1575590139	351	0	0
1575590142	351	0	0
1575590145	351	0	0
1575590148	351	0	0
1575590151	351	0	0
1575590154	351	0	0
1575590157	351	0	0
1575590160	351	0	0
1575590163	351	0	0
1575590166	351	0	0
1575590169	351	0	0
1575590172	351	0	0
1575590175	351	0	0
1575590178	351	0	0
1575590181	351	0	0
1575590184	350	0	0
1575590187	350	0	0
1575590190	350	0	0
1575590193	350	0	0
1575590196	351	0	0
1575590199	351	0	0
1575590202	351	0	0
1575590205	351	0	0
1575590208	351	0	0
1575590211	351	0	0
1575590214	352	0	0
1575590217	351	0	0
1575590220	351	0	0
1575590223	350	0	0
1575590226	350	0	0
1575590229	351	0	0
1575590232	351	0	0
1575590235	351	0	0
1575590238	351	0	0
1575590241	351	0	0
1575590244	351	0	0
1575590247	351	0	0
1575590250	351	0	0
1575590253	351	0	0
1575590256	351	0	0
1575590259	351	0	0
1575590262	351	0	0
1575590265	351	0	0
1575590268	351	0	0
1575590271	351	0	0
1575590274	351	0	0
1575590277	351	0	0
1575590280	351	0	0
1575590283	351	0	0
1575590286	351	0	0
1575590289	351	0	0
1575590292	351	0	0
1575590295	351	0	0
1575590298	351	0	0
1575590301	351	0	0
1575590304	351	0	0
1575590307	351	0	0
1575590310	351	0	0
1575590313	351	0	0
1575590316	351	0	0
1575590319	351	0	0
1575590322	351	0	0
1575590325	351	0	0
1575590328	351	0	0
1575590331	351	0	0
1575590334	351	0	0
1575590337	351	0	0
1575590340	351	0	0
1575590343	351	0	0
1575590346	351	0	0
1575590349	351	0	0
1575590352	351	0	0
1575590355	351	0	0
1575590358	351	0	0
1575590361	351	0	0
1575590364	351	0	0
1575590367	351	0	0
1575590370	351	0	0
1575590373	351	0	0
1575590376	351	0	0
1575590379	351	0	0
1575590382	351	0	0
1575590385	351	0	0
1575590388	351	0	0
1575590391	351	0	0
1575590394	351	0	0
1575590397	351	0	0
1575590400	351	0	0
1575590403	351	0	0
1575590406	351	0	0
1575590409	351	0	0
1575590412	351	0	0
1575590415	351	0	0
1575590418	351	0	0
1575590421	351	0	0
1575590424	351	0	0
1575590427	351	0	0
1575590430	351	0	0
1575590433	351	0	0
1575590436	351	0	0
1575590439	351	0	0
1575590442	351	0	0
1575590445	351	0	0
1575590448	351	0	0
1575590451	351	0	0
1575590454	351	0	0
1575590457	351	0	0
1575590460	351	0	0
1575590463	351	0	0
1575590466	351	0	0
1575590469	351	0	0
1575590472	351	0	0
1575590475	351	0	0
1575590478	351	0	0
1575590481	351	0	0
1575590484	351	0	0
1575590487	351	0	0
1575590490	351	0	0
1575590493	351	0	0
1575590496	351	0	0
1575590499	351	0	0
1575590502	351	0	0
1575590505	351	0	0
1575590508	351	0	0
1575590511	351	0	0
1575590514	351	0	0
1575590517	351	0	0
1575590520	351	0	0
1575590523	351	0	0
1575590526	351	0	0
1575590529	351	0	0
1575590532	351	0	0
1575590535	351	0	0
1575590538	351	0	0
1575590541	351	0	0
1575590544	351	0	0
1575590547	351	0	0
1575590550	351	0	0
1575590553	351	0	0
1575590556	351	0	0
1575590559	351	0	0
1575590562	351	0	0
1575590565	351	0	0
1575590568	351	0	0
1575590571	351	0	0
1575590574	351	0	0
1575590577	351	0	0
1575590580	351	0	0
1575590583	351	0	0
1575590586	351	0	0
1575590589	351	0	0
1575590592	351	0	0
1575590595	351	0	0
1575590598	351	0	0
1575590601	351	0	0
1575590604	351	0	0
1575590607	351	0	0
1575590610	351	0	0
1575590613	351	0	0
1575590616	350	0	0
1575590619	350	0	0
1575590622	350	0	0
1575590625	351	0	0
1575590628	351	0	0
1575590631	351	0	0
1575590634	351	0	0
1575590637	351	0	0
1575590640	351	0	0
1575590643	352	0	0
1575590646	351	0	0
1575590649	350	0	0
1575590652	350	0	0
1575590655	350	0	0
1575590658	351	0	0
1575590661	351	0	0
1575590664	351	0	0
1575590667	351	0	0
1575590670	351	0	0
1575590673	351	0	0
1575590676	351	0	0
1575590679	351	0	0
1575590682	351	0	0
1575590685	351	0	0
1575590688	351	0	0
1575590691	351	0	0
1575590694	351	0	0
1575590697	351	0	0
1575590700	351	0	0
1575590703	351	0	0
1575590706	351	0	0
1575590709	351	0	0
1575590712	351	0	0
1575590715	351	0	0
1575590718	351	0	0
1575590721	351	0	0
1575590724	351	0	0
1575590727	351	0	0
1575590730	351	0	0
1575590733	351	0	0
1575590736	351	0	0
1575590739	351	0	0
1575590742	351	0	0
1575590745	351	0	0
1575590748	351	0	0
1575590751	351	0	0
1575590754	351	0	0
1575590757	351	0	0
1575590760	351	0	0
1575590763	351	0	0
1575590766	351	0	0
1575590769	351	0	0
1575590772	351	0	0
1575590775	351	0	0
1575590778	351	0	0
1575590781	351	0	0
1575590784	351	0	0
1575590787	351	0	0
1575590790	351	0	0
1575590793	351	0	0
1575590796	351	0	0
1575590799	351	0	0
1575590802	351	0	0
1575590805	351	0	0
1575590808	351	0	0
1575590811	351	0	0
1575590814	351	0	0
1575590817	351	0	0
1575590820	351	0	0
1575590823	351	0	0
1575590826	351	0	0
1575590829	351	0	0
1575590832	351	0	0
1575590835	351	0	0
1575590838	351	0	0
1575590841	351	0	0
1575590844	351	0	0
1575590847	351	0	0
1575590850	351	0	0
1575590853	351	0	0
1575590856	351	0	0
1575590859	351	0	0
1575590862	351	0	0
1575590865	351	0	0
1575590868	351	0	0
1575590871	351	0	0
1575590874	351	0	0
1575590877	351	0	0
1575590880	351	0	0
1575590883	351	0	0
1575590886	351	0	0
1575590889	351	0	0
1575590892	351	0	0
1575590895	351	0	0
1575590898	351	0	0
1575590901	351	0	0
1575590904	351	0	0
1575590907	351	0	0
1575590910	351	0	0
1575590913	351	0	0
1575590916	351	0	0
1575590919	351	0	0
1575590922	351	0	0
1575590925	351	0	0
1575590928	351	0	0
1575590931	351	0	0
1575590934	351	0	0
1575590937	351	0	0
1575590940	351	0	0
1575590943	351	0	0
1575590946	351	0	0
1575590949	351	0	0
1575590952	351	0	0
1575590955	351	0	0
1575590958	351	0	0
1575590961	351	0	0
1575590964	351	0	0
1575590967	351	0	0
1575590970	351	0	0
1575590973	351	0	0
1575590976	351	0	0
1575590979	351	0	0
1575590982	351	0	0
1575590985	351	0	0
1575590988	351	0	0
1575590991	351	0	0
1575590994	351	0	0
1575590997	351	0	0
1575591000	351	0	0
1575591003	351	0	0
1575591006	351	0	0
1575591009	351	0	0
1575591012	351	0	0
1575591015	351	0	0
1575591018	351	0	0
1575591021	351	0	0
1575591024	351	0	0
1575591027	351	0	0
1575591030	351	0	0
1575591033	351	0	0
1575591036	351	0	0
1575591039	351	0	0
1575591042	351	0	0
1575591045	351	0	0
1575591048	351	0	0
1575591051	351	0	0
1575591054	351	0	0
1575591057	350	0	0
1575591060	350	0	0
1575591063	350	0	0
1575591066	351	0	0
1575591069	351	0	0
1575591072	351	0	0
1575591075	351	0	0
1575591078	351	0	0
1575591081	351	0	0
1575591084	351	0	0
1575591087	351	0	0
1575591090	351	0	0
1575591093	350	0	0
1575591096	350	0	0
1575591099	351	0	0
1575591102	351	0	0
1575591105	351	0	0
1575591108	351	0	0
1575591111	351	0	0
1575591114	351	0	0
1575591117	351	0	0
1575591120	351	0	0
1575591123	351	0	0
1575591126	351	0	0
1575591129	351	0	0
1575591132	351	0	0
1575591135	351	0	0
1575591138	351	0	0
1575591141	351	0	0
1575591144	351	0	0
1575591147	351	0	0
1575591150	351	0	0
1575591153	351	0	0
1575591156	351	0	0
1575591159	351	0	0
1575591162	351	0	0
1575591165	351	0	0
1575591168	351	0	0
1575591171	351	0	0
1575591174	351	0	0
1575591177	351	0	0
1575591180	351	0	0
1575591183	351	0	0
1575591186	351	0	0
1575591189	351	0	0
1575591192	351	0	0
1575591195	351	0	0
1575591198	351	0	0
1575591201	351	0	0
1575591204	351	0	0
1575591207	351	0	0
1575591210	351	0	0
1575591213	351	0	0
1575591216	351	0	0
1575591219	351	0	0
1575591222	351	0	0
1575591225	351	0	0
1575591228	351	0	0
1575591231	351	0	0
1575591234	351	0	0
1575591237	351	0	0
1575591240	351	0	0
1575591243	351	0	0
1575591246	351	0	0
1575591249	351	0	0
1575591252	351	0	0
1575591255	351	0	0
1575591258	351	0	0
1575591261	351	0	0
1575591264	351	0	0
1575591267	351	0	0
1575591270	351	0	0
1575591273	351	0	0
1575591276	351	0	0
1575591279	351	0	0
1575591282	351	0	0
1575591285	351	0	0
1575591288	351	0	0
1575591291	351	0	0
1575591294	351	0	0
1575591297	351	0	0
1575591300	351	0	0
1575591303	351	0	0
1575591306	351	0	0
1575591309	351	0	0
1575591312	351	0	0
1575591315	351	0	0
1575591318	351	0	0
1575591321	351	0	0
1575591324	351	0	0
1575591327	351	0	0
1575591330	351	0	0
1575591333	351	0	0
1575591336	351	0	0
1575591339	351	0	0
1575591342	351	0	0
1575591345	351	0	0
1575591348	351	0	0
1575591351	351	0	0
1575591354	351	0	0
1575591357	351	0	0
1575591360	351	0	0
1575591363	351	0	0
1575591366	351	0	0
1575591369	351	0	0
1575591372	351	0	0
1575591375	351	0	0
1575591378	351	0	0
1575591381	351	0	0
1575591384	351	0	0
1575591387	351	0	0
1575591390	351	0	0
1575591393	351	0	0
1575591396	351	0	0
1575591399	351	0	0
1575591402	351	0	0
1575591405	351	0	0
1575591408	351	0	0
1575591411	351	0	0
1575591414	351	0	0
1575591417	351	0	0
1575591420	351	0	0
1575591423	351	0	0
1575591426	351	0	0
1575591429	351	0	0
1575591432	351	0	0
1575591435	351	0	0
1575591438	351	0	0
1575591441	351	0	0
1575591444	351	0	0
1575591447	351	0	0
1575591450	351	0	0
1575591453	351	0	0
1575591456	351	0	0
1575591459	351	0	0
1575591462	351	0	0
1575591465	351	0	0
1575591468	351	0	0
1575591471	351	0	0
1575591474	351	0	0
1575591477	350	0	0
1575591480	350	0	0
1575591483	350	0	0
1575591486	350	0	0
1575591489	350	0	0
1575591492	350	0	0
1575591495	351	0	0
1575591498	351	0	1
1575591501	351	15	1
1575591504	350	28	1
1575591507	351	41	3
1575591510	360	69	2
1575591513	372	98	3
1575591516	392	187	5
1575591519	405	237	4
1575591522	421	288	4
1575591525	427	302	5
1575591528	436	416	5
1575591531	450	466	5
1575591534	463	491	7
1575591537	482	556	6
1575591540	492	628	7
1575591543	509	820	7
1575591546	525	787	10
1575591549	543	816	8
1575591552	560	856	9
1575591555	577	975	9
1575591558	596	1016	9
1575591561	609	1051	11
1575591564	626	1103	10
1575591567	639	1147	10
1575591570	650	1153	10
1575591573	659	1168	10
1575591576	661	1171	10
1575591579	663	1175	10
1575591582	664	1176	10
1575591585	664	1175	10
1575591588	664	1174	10
1575591591	664	1166	10
1575591594	664	1175	10
1575591597	664	1160	10
1575591600	664	1163	10
1575591603	664	1165	10
1575591606	664	1168	10
1575591609	664	1167	10
1575591612	664	1166	10
1575591615	664	1161	10
1575591618	664	1165	10
1575591621	664	1163	10
1575591624	665	1158	10
1575591627	665	1165	10
1575591630	665	1168	10
1575591633	665	1164	10
1575591636	664	1166	10
1575591639	664	1159	10
1575591642	664	1165	10
1575591645	664	1159	10
1575591648	664	1164	10
1575591651	664	1164	10
1575591654	664	1170	10
1575591657	665	1159	10
1575591660	665	1169	10
1575591663	664	1164	10
1575591666	664	1167	10
1575591669	664	1162	10
1575591672	664	1164	10
1575591675	664	1165	10
1575591678	663	1165	10
1575591681	664	1164	10
1575591684	664	1152	10
1575591687	664	1157	10
1575591690	664	1158	10
1575591693	664	1165	10
1575591696	664	1160	10
1575591699	664	1160	10
1575591702	664	1163	10
1575591705	664	1160	10
1575591708	664	1160	10
1575591711	664	1160	10
1575591714	664	1156	10
1575591717	664	1168	10
1575591720	664	1164	10
1575591723	664	1162	10
1575591726	664	1163	10
1575591729	664	1153	10
1575591732	664	1158	10
1575591735	664	1155	10
1575591738	664	1155	10
1575591741	664	1151	10
1575591744	664	1158	10
1575591747	663	1158	10
1575591750	663	1155	10
1575591753	663	1158	10
1575591756	663	1156	10
1575591759	663	1147	10
1575591762	664	1150	10
1575591765	664	1157	10
1575591768	664	1156	10
1575591771	664	1155	10
1575591774	663	1145	10
1575591777	663	1150	10
1575591780	663	1152	10
1575591783	663	1156	10
1575591786	663	1151	10
1575591789	663	1153	10
1575591792	663	1155	10
1575591795	663	1152	10
1575591798	664	1153	10
1575591801	664	1154	10
1575591804	664	1154	10
1575591807	664	1149	10
1575591810	664	1150	10
1575591813	663	1147	10
1575591816	663	1152	10
1575591819	663	1153	10
1575591822	664	1145	10
1575591825	664	1147	10
1575591828	664	1154	10
1575591831	663	1149	10
1575591834	663	1146	10
1575591837	663	1151	10
1575591840	663	1144	10
1575591843	663	1149	10
1575591846	663	1149	10
1575591849	663	1145	10
1575591852	664	1149	10
1575591855	663	1157	10
1575591858	663	1148	10
1575591861	664	1146	10
1575591864	664	1150	10
1575591867	664	1148	10
1575591870	664	1155	10
1575591873	663	1146	10
1575591876	664	1145	10
1575591879	664	1143	10
1575591882	664	1149	10
1575591885	664	1150	10
1575591888	663	1151	10
1575591891	664	1153	10
1575591894	664	1156	10
1575591897	664	1141	10
1575591900	664	1149	10
1575591903	664	1146	10
1575591906	663	1142	10
1575591909	663	1138	10
1575591912	663	1138	10
1575591915	663	1143	10
1575591918	663	1147	10
1575591921	663	1141	10
1575591924	663	1143	10
1575591927	663	1146	10
1575591930	663	1144	10
1575591933	663	1145	10
1575591936	663	1140	10
1575591939	663	1142	10
1575591942	663	1144	10
1575591945	663	1146	10
1575591948	664	1145	10
1575591951	664	1145	10
1575591954	663	1146	10
1575591957	663	1153	10
1575591960	664	1154	10
1575591963	664	1151	10
1575591966	665	1159	10
1575591969	665	1151	10
1575591972	665	1146	10
1575591975	664	1147	10
1575591978	663	1145	10
1575591981	662	1145	10
1575591984	662	1155	10
1575591987	663	1140	10
1575591990	663	1153	10
1575591993	663	1145	10
1575591996	663	1145	10
1575591999	663	1149	10
1575592002	664	1156	10
1575592005	664	1145	10
1575592008	664	1146	10
1575592011	663	978	11
1575592014	646	1013	9
1575592017	638	1014	9
1575592020	625	1008	9
1575592023	627	1012	9
1575592026	624	1012	9
1575592029	623	1025	9
1575592032	625	1026	9
1575592035	626	1023	9
1575592038	628	1031	9
1575592041	630	1026	9
1575592044	631	1023	9
1575592047	631	1023	9
1575592050	624	916	8
1575592053	606	779	8
1575592056	588	785	8
1575592059	570	780	8
1575592062	571	780	8
1575592065	568	789	8
1575592068	571	810	11
1575592071	574	723	7
1575592074	566	729	7
1575592077	559	732	7
1575592080	551	736	7
1575592083	551	742	7
1575592086	554	745	7
1575592089	556	745	7
1575592092	558	744	7
1575592095	561	745	7
1575592098	564	747	7
1575592101	566	740	7
1575592104	567	741	7
1575592107	568	746	7
1575592110	568	713	7
1575592113	554	603	6
1575592116	541	571	6
1575592119	520	467	6
1575592122	508	567	6
1575592125	509	566	6
1575592128	509	577	6
1575592131	510	583	6
1575592134	513	592	6
1575592137	515	598	6
1575592140	517	602	6
1575592143	519	601	6
1575592146	519	598	6
1575592149	519	600	6
1575592152	519	601	6
1575592155	519	599	6
1575592158	518	600	6
1575592161	519	599	6
1575592164	519	602	6
1575592167	519	597	6
1575592170	519	601	6
1575592173	519	597	6
1575592176	518	589	6
1575592179	517	595	6
1575592182	517	598	6
1575592185	517	598	6
1575592188	519	595	7
1575592191	516	449	5
1575592194	502	472	5
1575592197	496	462	5
1575592200	486	461	5
1575592203	491	464	5
1575592206	489	468	5
1575592209	490	466	5
1575592212	493	466	5
1575592215	493	464	5
1575592218	493	469	5
1575592221	492	466	5
1575592224	492	467	5
1575592227	493	467	5
1575592230	493	464	5
1575592233	493	465	5
1575592236	493	467	5
1575592239	493	473	5
1575592242	493	465	5
1575592245	493	468	5
1575592248	493	471	5
1575592251	493	464	5
1575592254	493	467	5
1575592257	494	483	7
1575592260	499	563	6
1575592263	502	569	6
1575592266	508	629	7
1575592269	522	735	7
1575592272	534	748	8
1575592275	549	778	8
1575592278	558	797	8
1575592281	563	809	9
1575592284	574	914	9
1575592287	588	987	9
1575592290	601	995	9
1575592293	613	1012	9
1575592296	616	1020	11
1575592299	623	1079	10
1575592302	635	1132	10
1575592305	646	1139	10
1575592308	657	1151	10
1575592311	660	1161	10
1575592314	662	1159	10
1575592317	663	1165	10
1575592320	663	1162	10
1575592323	663	1163	10
1575592326	663	1168	10
1575592329	663	1166	10
1575592332	663	1156	10
1575592335	663	1166	10
1575592338	663	1167	10
1575592341	663	1163	10
1575592344	663	1166	10
1575592347	663	1167	10
1575592350	663	1166	10
1575592353	663	1172	10
1575592356	663	1164	10
1575592359	663	1158	10
1575592362	663	1162	10
1575592365	663	1161	10
1575592368	663	1168	10
1575592371	663	1166	10
1575592374	663	1163	10
1575592377	663	1168	10
1575592380	663	1167	10
1575592383	664	1164	10
1575592386	664	1162	10
1575592389	664	1169	10
1575592392	663	1169	10
1575592395	663	1159	10
1575592398	662	1158	10
1575592401	662	1155	10
1575592404	662	1163	10
1575592407	662	1159	10
1575592410	662	1159	10
1575592413	662	1160	10
1575592416	661	1155	10
1575592419	661	1156	10
1575592422	661	1168	10
1575592425	663	1177	10
1575592428	664	1175	10
1575592431	665	1177	10
1575592434	664	1175	10
1575592437	665	1168	10
1575592440	665	1162	10
1575592443	665	1163	10
1575592446	664	1171	10
1575592449	663	1167	10
1575592452	663	1167	10
1575592455	663	1169	10
1575592458	663	1169	10
1575592461	663	1169	10
1575592464	663	1170	10
1575592467	663	1166	10
1575592470	663	1166	10
1575592473	663	1165	10
1575592476	663	1167	10
1575592479	663	1168	10
1575592482	663	1165	10
1575592485	663	1168	10
1575592488	663	1172	10
1575592491	663	1168	10
1575592494	663	1172	10
1575592497	663	1171	10
1575592500	663	1165	10
1575592503	663	1171	10
1575592506	663	1172	10
1575592509	663	1174	10
1575592512	663	1168	10
1575592515	663	1167	10
1575592518	663	1167	10
1575592521	663	1166	10
1575592524	663	1167	10
1575592527	663	1162	10
1575592530	662	1169	10
1575592533	662	1162	10
1575592536	662	1167	10
1575592539	662	1165	10
1575592542	662	1166	10
1575592545	662	1172	10
1575592548	662	1166	10
1575592551	663	1168	10
1575592554	663	1175	10
1575592557	664	1178	10
1575592560	664	1181	10
1575592563	665	1176	10
1575592566	665	1175	10
1575592569	665	1174	10
1575592572	665	1168	10
1575592575	664	1169	10
1575592578	664	1167	10
1575592581	663	1170	10
1575592584	663	1173	10
1575592587	663	1170	10
1575592590	663	1165	10
1575592593	663	1165	10
1575592596	663	1165	10
1575592599	663	1163	10
1575592602	662	1162	10
1575592605	662	1161	10
1575592608	662	1167	10
1575592611	662	1170	10
1575592614	663	1171	10
1575592617	663	1165	10
1575592620	663	1169	10
1575592623	663	1170	10
1575592626	664	1176	10
1575592629	664	1165	10
1575592632	664	1164	10
1575592635	663	1166	10
1575592638	663	1168	10
1575592641	663	1163	10
1575592644	663	1170	10
1575592647	663	1167	10
1575592650	663	1115	11
1575592653	654	1063	9
1575592656	639	1020	9
1575592659	628	1039	9
1575592662	619	1037	9
1575592665	620	867	8
1575592668	600	822	8
1575592671	588	825	8
1575592674	569	792	8
1575592677	574	767	8
1575592680	568	759	7
1575592683	568	763	7
1575592686	567	760	7
1575592689	567	735	7
1575592692	556	631	6
1575592695	543	583	6
1575592698	523	577	6
1575592701	507	578	6
1575592704	510	582	6
1575592707	508	590	6
1575592710	512	638	6
1575592713	513	594	7
1575592716	511	485	5
1575592719	500	283	5
1575592722	474	273	4
1575592725	448	282	5
1575592728	435	210	3
1575592731	426	153	3
1575592734	409	93	2
1575592737	390	82	3
1575592740	376	36	1
1575592743	355	0	1
1575592746	351	0	0
1575592749	339	0	0
1575592752	343	0	0
1575592755	339	0	0
1575592758	343	0	0
1575592761	346	0	0
1575592764	349	0	0
1575592767	350	0	0
1575592770	350	0	0
1575592773	350	0	0
1575592776	350	0	0
1575592779	350	0	0
1575592782	350	0	0
1575592785	350	0	0
1575592788	350	0	0
1575592791	350	0	0
1575592794	351	0	0
1575592797	350	0	0
1575592800	350	0	0
1575592803	350	0	0
1575592806	350	0	0
1575592809	351	0	0
1575592812	350	0	0
1575592815	350	0	0
1575592818	350	0	0
1575592821	350	0	0
1575592824	350	0	0
1575592827	350	0	0
1575592830	350	0	0
1575592833	351	0	0
1575592836	351	0	0
1575592839	351	0	0
1575592842	350	0	0
1575592845	350	0	0
1575592848	350	0	0
1575592851	351	0	0
1575592854	351	0	0
1575592857	350	0	0
1575592860	350	0	0
1575592863	350	0	0
1575592866	351	0	0
1575592869	351	0	0
1575592872	350	0	0
1575592875	350	0	0
1575592878	351	0	0
1575592881	351	0	0
1575592884	351	0	0
1575592887	350	0	0
1575592890	350	0	0
1575592893	350	0	0
1575592896	350	0	0
1575592899	350	0	0
1575592902	350	0	0
1575592905	350	0	0
1575592908	350	0	0
1575592911	350	0	0
1575592914	350	0	0
1575592917	350	0	0
1575592920	350	0	0
1575592923	350	0	0
1575592926	350	0	0
1575592929	350	0	0
1575592932	350	0	0
1575592935	350	0	0
1575592938	349	0	0
1575592941	348	0	0
1575592944	349	0	0
1575592947	349	0	0
1575592950	350	0	0
1575592953	350	0	0
1575592956	350	0	0
1575592959	350	0	0
1575592962	350	0	0
1575592965	350	0	0
1575592968	350	0	0
1575592971	350	0	0
1575592974	350	0	0
1575592977	350	0	0
1575592980	350	0	0
1575592983	350	0	0
1575592986	350	0	0
1575592989	351	0	0
1575592992	350	0	0
1575592995	349	0	0
1575592998	348	0	0
1575593001	349	0	0
1575593004	351	0	0
1575593007	350	0	0
1575593010	350	0	0
1575593013	350	0	0
1575593016	351	0	0
1575593019	350	0	0
1575593022	350	0	0
1575593025	350	0	0
1575593028	350	0	0
1575593031	351	0	0
1575593034	350	0	0
1575593037	350	0	0
1575593040	351	0	0
1575593043	351	0	0
1575593046	350	0	0
1575593049	350	0	0
1575593052	350	0	0
1575593055	350	0	0
1575593058	351	0	0
1575593061	350	0	0
1575593064	350	0	0
1575593067	350	0	0
1575593070	350	0	0
1575593073	351	0	0
1575593076	350	0	0
1575593079	350	0	0
1575593082	349	0	0
1575593085	350	0	0
1575593088	351	0	0
1575593091	351	0	0
1575593094	350	0	0
1575593097	350	0	0
1575593100	350	0	0
1575593103	350	0	0
1575593106	351	0	0
1575593109	351	0	0
1575593112	350	0	0
1575593115	350	0	0
1575593118	350	0	0
1575593121	350	0	0
1575593124	351	0	0
1575593127	351	0	0
1575593130	350	0	0
1575593133	350	0	0
1575593136	350	0	0
1575593139	350	0	0
1575593142	351	0	0
1575593145	351	0	0
1575593148	351	0	0
1575593151	350	0	0
1575593154	350	0	0
1575593157	350	0	0
1575593160	351	0	0
1575593163	351	0	0
1575593166	351	0	0
1575593169	350	0	0
1575593172	350	0	0
1575593175	350	0	0
1575593178	350	0	0
1575593181	350	0	0
1575593184	350	0	0
1575593187	351	0	0
1575593190	351	0	0
1575593193	351	0	0
1575593196	351	0	0
1575593199	350	0	0
1575593202	350	0	0
1575593205	350	0	0
1575593208	350	0	0
1575593211	350	0	0
1575593214	350	0	0
1575593217	350	0	0
1575593220	350	0	0
1575593223	350	0	0
1575593226	350	0	0
1575593229	350	0	0
1575593232	350	0	0
1575593235	350	0	0
1575593238	351	0	0
1575593241	350	0	0
1575593244	350	0	0
1575593247	351	0	0
1575593250	351	0	0
1575593253	350	0	0
1575593256	350	0	0
1575593259	350	0	0
1575593262	350	0	0
1575593265	350	0	0
1575593268	350	0	0
1575593271	351	0	0
1575593274	351	0	0
1575593277	351	0	0
1575593280	351	0	0
1575593283	350	0	0
1575593286	350	0	0
1575593289	350	0	0
1575593292	351	0	0
1575593295	351	0	0
1575593298	351	0	0
1575593301	351	0	0
1575593304	351	0	0
1575593307	350	0	0
1575593310	350	0	0
1575593313	350	0	0
1575593316	350	0	0
1575593319	350	0	0
1575593322	350	0	0
1575593325	350	0	0
1575593328	350	0	0
1575593331	350	0	0
1575593334	350	0	0
1575593337	350	0	0
1575593340	350	0	0
1575593343	350	0	0
1575593346	350	0	0
1575593349	350	0	0
1575593352	351	0	0
1575593355	351	0	0
1575593358	351	0	0
1575593361	350	0	0
1575593364	350	0	0
1575593367	350	0	0
1575593370	350	0	0
1575593373	350	0	0
1575593376	350	0	0
1575593379	350	0	0
1575593382	350	0	0
1575593385	349	0	0
1575593388	348	0	0
1575593391	348	0	0
1575593394	349	0	0
1575593397	350	0	0
1575593400	350	0	0
1575593403	350	0	0
1575593406	350	0	0
1575593409	351	0	0
1575593412	350	0	0
1575593415	350	0	0
1575593418	350	0	0
1575593421	350	0	0
1575593424	350	0	0
1575593427	350	0	0
1575593430	350	0	0
1575593433	351	0	0
1575593436	352	0	0
1575593439	350	0	0
1575593442	348	0	0
1575593445	347	0	0
1575593448	349	0	0
1575593451	351	0	0
1575593454	350	0	0
1575593457	349	0	0
1575593460	349	0	0
1575593463	350	0	0
1575593466	351	0	0
1575593469	350	0	0
1575593472	349	0	0
1575593475	349	0	0
1575593478	350	0	0
1575593481	351	0	0
1575593484	351	0	0
1575593487	350	0	0
1575593490	350	0	0
1575593493	350	0	0
1575593496	351	0	0
1575593499	351	0	0
1575593502	351	0	0
1575593505	351	0	0
1575593508	350	0	0
1575593511	350	0	0
1575593514	351	0	0
1575593517	351	0	0
1575593520	351	0	0
1575593523	350	0	0
1575593526	350	0	0
1575593529	350	0	0
1575593532	350	0	0
1575593535	350	0	0
1575593538	351	0	0
1575593541	351	0	0
1575593544	350	0	0
1575593547	350	0	0
1575593550	350	0	0
1575593553	350	0	0
1575593556	350	0	0
1575593559	350	0	0
1575593562	350	0	0
1575593565	351	0	0
1575593568	351	0	0
1575593571	351	0	0
1575593574	350	0	0
1575593577	350	0	0
1575593580	350	0	0
1575593583	350	0	0
1575593586	350	0	0
1575593589	351	0	0
1575593592	351	0	0
1575593595	351	0	0
1575593598	350	0	0
1575593601	350	0	0
1575593604	350	0	0
1575593607	350	0	0
1575593610	350	0	0
1575593613	350	0	0
1575593616	350	0	0
1575593619	350	0	0
1575593622	351	0	0
1575593625	351	0	0
1575593628	350	0	0
1575593631	350	0	0
1575593634	350	0	0
1575593637	350	0	0
1575593640	350	0	0
